Time;Stress;Time;Derivative;Second Derivative
300,4;1,67685;-0,0007;0,000104104;sim
300,5;1,67735;0,005;0,000123082;sim
300,6;1,67742;0,0007;0,000108703;sim
300,7;1,67755;0,0013;0,000110667;sim
300,8;1,67743;-0,0012;0,000102299;sim
300,9;1,67724;-0,0019;9,99E-05;sim
301;1,67722;-0,0002;0,000105561;sim
301,1;1,6768;-0,0042;9,22E-05;sim
301,2;1,67657;-0,0023;9,85E-05;sim
301,3;1,6768;0,0023;0,000113772;sim
301,4;1,67723;0,0043;0,000120386;sim
301,5;1,67668;-0,0055;8,78E-05;sim
301,6;1,67758;0,009;0,000135926;sim
301,7;1,67724;-0,0034;9,47E-05;sim
301,8;1,67802;0,0078;0,00013185;sim
301,9;1,67714;-0,0088;7,67E-05;sim
302;1,67674;-0,004;9,26E-05;sim
302,1;1,67708;0,0034;0,00011712;sim
302,2;1,6764;-0,0068;8,33E-05;sim
302,3;1,67649;0,0009;0,000108753;sim
302,4;1,67607;-0,0042;9,18E-05;sim
302,5;1,67724;0,0117;0,000144467;sim
302,6;1,67672;-0,0052;8,84E-05;sim
302,7;1,67641;-0,0031;9,54E-05;sim
302,8;1,67646;0,0005;0,000107249;sim
302,9;1,67688;0,0042;0,000119457;sim
303;1,67593;-0,0095;7,41E-05;sim
303,1;1,67625;0,0032;0,000116071;sim
303,2;1,67625;0;0,000105455;sim
303,3;1,67656;0,0031;0,000115664;sim
303,4;1,67572;-0,0084;7,76E-05;sim
303,5;1,67624;0,0052;0,000122523;sim
303,6;1,6771;0,0086;0,000133707;sim
303,7;1,6764;-0,007;8,22E-05;sim
303,8;1,6761;-0,003;9,53E-05;sim
303,9;1,67634;0,0024;0,000113127;sim
304;1,67604;-0,003;9,53E-05;sim
304,1;1,67655;0,0051;0,000121951;sim
304,2;1,67657;0,0002;0,000105766;sim
304,3;1,67621;-0,0036;9,32E-05;sim
304,4;1,67615;-0,0006;0,000103062;sim
304,5;1,67496;-0,0119;6,58E-05;sim
304,6;1,67628;0,0132;0,000148404;sim
304,7;1,67641;0,0013;0,000109211;sim
304,8;1,67572;-0,0069;8,22E-05;sim
304,9;1,67572;0;0,000104865;sim
305;1,67522;-0,005;8,84E-05;sim
305,1;1,67599;0,0077;0,000130092;sim
305,2;1,67609;0,001;0,000108046;sim
305,3;1,67576;-0,0033;9,39E-05;sim
305,4;1,67558;-0,0018;9,88E-05;sim
305,5;1,67546;-0,0012;0,000100722;sim
305,6;1,67622;0,0076;0,000129551;sim
305,7;1,67609;-0,0013;0,000100328;sim
305,8;1,67545;-0,0064;8,36E-05;sim
305,9;1,67511;-0,0034;9,34E-05;sim
306;1,67602;0,0091;0,000134294;sim
306,1;1,67487;-0,0115;6,68E-05;sim
306,2;1,67558;0,0071;0,00012766;sim
306,3;1,67548;-0,001;0,000101113;sim
306,4;1,67485;-0,0063;8,37E-05;sim
306,5;1,67493;0,0008;0,000106933;sim
306,6;1,67556;0,0063;0,000124877;sim
306,7;1,67547;-0,0009;0,000101307;sim
306,8;1,67521;-0,0026;9,57E-05;sim
306,9;1,67554;0,0033;0,000114958;sim
307;1,67543;-0,0011;0,000100555;sim
307,1;1,67516;-0,0027;9,53E-05;sim
307,2;1,67604;0,0088;0,00013279;sim
307,3;1,67497;-0,0107;6,91E-05;sim
307,4;1,67537;0,004;0,000117052;sim
307,5;1,67525;-0,0012;0,000100065;sim
307,6;1,67515;-0,001;0,000100684;sim
307,7;1,67538;0,0023;0,000111401;sim
307,8;1,67574;0,0036;0,000115598;sim
307,9;1,67468;-0,0106;6,93E-05;sim
308;1,67469;0,0001;0,000104133;sim
308,1;1,67486;0,0017;0,000109304;sim
308,2;1,67497;0,0011;0,000107317;sim
308,3;1,67474;-0,0023;9,62E-05;sim
308,4;1,67583;0,0109;0,000139097;sim
308,5;1,67446;-0,0137;5,91E-05;sim
308,6;1,67456;0,001;0,000106853;sim
308,7;1,67461;0,0005;0,000105195;sim
308,8;1,67505;0,0044;0,000117819;sim
308,9;1,67485;-0,002;9,70E-05;sim
309;1,67444;-0,0041;9,02E-05;sim
309,1;1,67503;0,0059;0,000122568;sim
309,2;1,6747;-0,0033;9,27E-05;sim
309,3;1,67478;0,0008;0,000105962;sim
309,4;1,67404;-0,0074;7,94E-05;sim
309,5;1,6742;0,0016;0,000108484;sim
309,6;1,67462;0,0042;0,000116866;sim
309,7;1,67411;-0,0051;8,67E-05;sim
309,8;1,67423;0,0012;0,000107085;sim
309,9;1,67417;-0,0006;0,000101229;sim
310;1,67419;0,0002;0,000103783;sim
310,1;1,67398;-0,0021;9,63E-05;sim
310,2;1,67475;0,0077;0,000127948;sim
310,3;1,67491;0,0016;0,000108204;sim
310,4;1,67355;-0,0136;5,91E-05;sim
310,5;1,6744;0,0085;0,000130407;sim
310,6;1,67503;0,0063;0,000123266;sim
310,7;1,67505;0,0002;0,000103548;sim
310,8;1,67434;-0,0071;8,00E-05;sim
310,9;1,67449;0,0015;0,000107672;sim
311;1,6746;0,0011;0,000106349;sim
311,1;1,67405;-0,0055;8,51E-05;sim
311,2;1,67394;-0,0011;9,92E-05;sim
311,3;1,67379;-0,0015;9,79E-05;sim
311,4;1,67357;-0,0022;9,56E-05;sim
311,5;1,67379;0,0022;0,000109717;sim
311,6;1,67418;0,0039;0,00011515;sim
311,7;1,6739;-0,0028;9,36E-05;sim
311,8;1,674;0,001;0,000105754;sim
311,9;1,67411;0,0011;0,000106041;sim
312;1,67406;-0,0005;0,000100867;sim
312,1;1,67409;0,0003;0,000103404;sim
312,2;1,67316;-0,0093;7,26E-05;sim
312,3;1,67371;0,0055;0,000120026;sim
312,4;1,67411;0,004;0,000115175;sim
312,5;1,67381;-0,003;9,27E-05;sim
312,6;1,67357;-0,0024;9,46E-05;sim
312,7;1,67417;0,006;0,000121474;sim
312,8;1,67336;-0,0081;7,63E-05;sim
312,9;1,67357;0,0021;0,000108905;sim
313;1,67417;0,006;0,000121358;sim
313,1;1,67386;-0,0031;9,22E-05;sim
313,2;1,67307;-0,0079;7,68E-05;sim
313,3;1,6739;0,0083;0,000128599;sim
313,4;1,6728;-0,011;6,68E-05;sim
313,5;1,67303;0,0023;0,000109335;sim
313,6;1,67312;0,0009;0,000104826;sim
313,7;1,67377;0,0065;0,000122684;sim
313,8;1,6732;-0,0057;8,37E-05;sim
313,9;1,67347;0,0027;0,000110473;sim
314;1,67347;0;0,000101819;sim
314,1;1,67313;-0,0034;9,09E-05;sim
314,2;1,67292;-0,0021;9,51E-05;sim
314,3;1,67339;0,0047;0,000116709;sim
314,4;1,67289;-0,005;8,58E-05;sim
314,5;1,67276;-0,0013;9,75E-05;sim
314,6;1,673;0,0024;0,00010927;sim
314,7;1,67259;-0,0041;8,85E-05;sim
314,8;1,67367;0,0108;0,000135944;sim
314,9;1,67294;-0,0073;7,83E-05;sim
315;1,67297;0,0003;0,00010245;sim
315,1;1,67307;0,001;0,000104644;sim
315,2;1,67289;-0,0018;9,57E-05;sim
315,3;1,6733;0,0041;0,000114431;sim
315,4;1,6723;-0,01;6,96E-05;sim
315,5;1,67246;0,0016;0,000106417;sim
315,6;1,67202;-0,0044;8,73E-05;sim
315,7;1,6731;0,0108;0,000135556;sim
315,8;1,67288;-0,0022;9,43E-05;sim
315,9;1,67236;-0,0052;8,47E-05;sim
316;1,67268;0,0032;0,000111323;sim
316,1;1,6723;-0,0038;8,91E-05;sim
316,2;1,67283;0,0053;0,000117908;sim
316,3;1,67178;-0,0105;6,78E-05;sim
316,4;1,67222;0,0044;0,000114983;sim
316,5;1,6732;0,0098;0,000132046;sim
316,6;1,6733;0,001;0,000104147;sim
316,7;1,67233;-0,0097;7,03E-05;sim
316,8;1,67184;-0,0049;8,54E-05;sim
316,9;1,67301;0,0117;0,000137887;sim
317;1,6735;0,0049;0,000116345;sim
317,1;1,6722;-0,013;5,97E-05;sim
317,2;1,67193;-0,0027;9,23E-05;sim
317,3;1,67254;0,0061;0,000120025;sim
317,4;1,67238;-0,0016;9,57E-05;sim
317,5;1,67202;-0,0036;8,93E-05;sim
317,6;1,67179;-0,0023;9,34E-05;sim
317,7;1,67157;-0,0022;9,37E-05;sim
317,8;1,67135;-0,0022;9,37E-05;sim
317,9;1,67112;-0,0023;9,33E-05;sim
318;1,67198;0,0086;0,000127639;sim
318,1;1,67228;0,003;0,000109956;sim
318,2;1,6715;-0,0078;7,59E-05;sim
318,3;1,67147;-0,0003;9,95E-05;sim
318,4;1,67176;0,0029;0,000109537;sim
318,5;1,67201;0,0025;0,000108244;sim
318,6;1,67185;-0,0016;9,53E-05;sim
318,7;1,67195;0,001;0,000103459;sim
318,8;1,67268;0,0073;0,000123232;sim
318,9;1,67189;-0,0079;7,54E-05;sim
319;1,6718;-0,0009;9,74E-05;sim
319,1;1,6717;-0,001;9,70E-05;sim
319,2;1,67153;-0,0017;9,48E-05;sim
319,3;1,67193;0,004;0,00011268;sim
319,4;1,67162;-0,0031;9,04E-05;sim
319,5;1,67137;-0,0025;9,22E-05;sim
319,6;1,67148;0,0011;0,000103481;sim
319,7;1,67165;0,0017;0,000105329;sim
319,8;1,67174;0,0009;0,000102789;sim
319,9;1,6715;-0,0024;9,24E-05;sim
320;1,67088;-0,0062;8,05E-05;sim
320,1;1,67116;0,0028;0,000108641;sim
320,2;1,67129;0,0013;0,000103912;sim
320,3;1,67105;-0,0024;9,23E-05;sim
320,4;1,67176;0,0071;0,000121989;sim
320,5;1,67171;-0,0005;9,82E-05;sim
320,6;1,67074;-0,0097;6,94E-05;sim
320,7;1,67121;0,0047;0,000114375;sim
320,8;1,67131;0,001;0,00010278;sim
320,9;1,67158;0,0027;0,000108057;sim
321;1,67068;-0,009;7,15E-05;sim
321,1;1,67135;0,0067;0,000120474;sim
321,2;1,67157;0,0022;0,000106396;sim
321,3;1,67132;-0,0025;9,17E-05;sim
321,4;1,67045;-0,0087;7,23E-05;sim
321,5;1,67103;0,0058;0,000117519;sim
321,6;1,67041;-0,0062;8,01E-05;sim
321,7;1,67124;0,0083;0,000125234;sim
321,8;1,67105;-0,0019;9,34E-05;sim
321,9;1,67114;0,0009;0,000102117;sim
322;1,67059;-0,0055;8,22E-05;sim
322,1;1,67143;0,0084;0,000125389;sim
322,2;1,67083;-0,006;8,06E-05;sim
322,3;1,67005;-0,0078;7,49E-05;sim
322,4;1,67054;0,0049;0,000114392;sim
322,5;1,67076;0,0022;0,000105966;sim
322,6;1,67114;0,0038;0,000110904;sim
322,7;1,67112;-0,0002;9,84E-05;sim
322,8;1,66983;-0,0129;5,90E-05;sim
322,9;1,66987;0,0004;0,000100248;sim
323;1,67094;0,0107;0,000132175;sim
323,1;1,67068;-0,0026;9,09E-05;sim
323,2;1,67082;0,0014;0,000103256;sim
323,3;1,67005;-0,0077;7,50E-05;sim
323,4;1,67006;0,0001;9,92E-05;sim
323,5;1,67057;0,0051;0,000114622;sim
323,6;1,6709;0,0033;0,000109012;sim
323,7;1,67055;-0,0035;8,79E-05;sim
323,8;1,67063;0,0008;0,000101207;sim
323,9;1,66989;-0,0074;7,58E-05;sim
324;1,66967;-0,0022;9,19E-05;sim
324,1;1,67047;0,008;0,000123377;sim
324,2;1,67019;-0,0028;9,00E-05;sim
324,3;1,66952;-0,0067;7,79E-05;sim
324,4;1,66999;0,0047;0,000113068;sim
324,5;1,67071;0,0072;0,000120754;sim
324,6;1,67029;-0,0042;8,55E-05;sim
324,7;1,66946;-0,0083;7,28E-05;sim
324,8;1,67051;0,0105;0,000130824;sim
324,9;1,66985;-0,0066;7,80E-05;sim
325;1,67026;0,0041;0,000111008;sim
325,1;1,66948;-0,0078;7,43E-05;sim
325,2;1,66966;0,0018;0,000103852;sim
325,3;1,67009;0,0043;0,000111522;sim
325,4;1,66972;-0,0037;8,68E-05;sim
325,5;1,66987;0,0015;0,000102833;sim
325,6;1,67013;0,0026;0,000106187;sim
325,7;1,67018;0,0005;9,97E-05;sim
325,8;1,67;-0,0018;9,26E-05;sim
325,9;1,6696;-0,004;8,58E-05;sim
326;1,6701;0,005;0,000113434;sim
326,1;1,67052;0,0042;0,00011094;sim
326,2;1,66988;-0,0064;7,83E-05;sim
326,3;1,66942;-0,0046;8,38E-05;sim
326,4;1,67028;0,0086;0,000124348;sim
326,5;1,66984;-0,0044;8,44E-05;sim
326,6;1,67041;0,0057;0,000115373;sim
326,7;1,66984;-0,0057;8,04E-05;sim
326,8;1,66964;-0,002;9,17E-05;sim
326,9;1,66927;-0,0037;8,65E-05;sim
327;1,66961;0,0034;0,000108183;sim
327,1;1,66898;-0,0063;7,84E-05;sim
327,2;1,6693;0,0032;0,000107504;sim
327,3;1,6689;-0,004;8,54E-05;sim
327,4;1,66922;0,0032;0,000107438;sim
327,5;1,66939;0,0017;0,000102815;sim
327,6;1,6689;-0,0049;8,26E-05;sim
327,7;1,66932;0,0042;0,000110398;sim
327,8;1,66919;-0,0013;9,35E-05;sim
327,9;1,6692;0,0001;9,78E-05;sim
328;1,66863;-0,0057;8,00E-05;sim
328,1;1,66887;0,0024;0,000104765;sim
328,2;1,66957;0,007;0,000118779;sim
328,3;1,66818;-0,0139;5,49E-05;sim
328,4;1,66771;-0,0047;8,30E-05;sim
328,5;1,66892;0,0121;0,000134228;sim
328,6;1,66919;0,0027;0,00010552;sim
328,7;1,66876;-0,0043;8,41E-05;sim
328,8;1,66912;0,0036;0,000108199;sim
328,9;1,66971;0,0059;0,000115174;sim
329;1,66842;-0,0129;5,79E-05;sim
329,1;1,66894;0,0052;0,000112972;sim
329,2;1,66906;0,0012;0,000100761;sim
329,3;1,66867;-0,0039;8,52E-05;sim
329,4;1,66968;0,0101;0,000127776;sim
329,5;1,66952;-0,0016;9,22E-05;sim
329,6;1,66832;-0,012;6,05E-05;sim
329,7;1,66836;0,0004;9,82E-05;sim
329,8;1,66874;0,0038;0,000108478;sim
329,9;1,66917;0,0043;0,000109964;sim
330;1,66893;-0,0024;8,96E-05;sim
330,1;1,66834;-0,0059;7,89E-05;sim
330,2;1,66861;0,0027;0,000105008;sim
330,3;1,66894;0,0033;0,000106796;sim
330,4;1,66893;-0,0001;9,65E-05;sim
330,5;1,66857;-0,0036;8,58E-05;sim
330,6;1,66893;0,0036;0,000107608;sim
330,7;1,66788;-0,0105;6,48E-05;sim
330,8;1,66789;0,0001;9,69E-05;sim
330,9;1,66843;0,0054;0,000112962;sim
331;1,66856;0,0013;0,000100515;sim
331,1;1,66846;-0,001;9,35E-05;sim
331,2;1,66838;-0,0008;9,41E-05;sim
331,3;1,66763;-0,0075;7,38E-05;sim
331,4;1,66839;0,0076;0,000119444;sim
331,5;1,66832;-0,0007;9,43E-05;sim
331,6;1,66761;-0,0071;7,49E-05;sim
331,7;1,66823;0,0062;0,000115106;sim
331,8;1,66801;-0,0022;8,97E-05;sim
331,9;1,66735;-0,0066;7,64E-05;sim
332;1,66692;-0,0043;8,33E-05;sim
332,1;1,66819;0,0127;0,000134581;sim
332,2;1,66783;-0,0036;8,54E-05;sim
332,3;1,66819;0,0036;0,000107057;sim
332,4;1,66842;0,0023;0,000103105;sim
332,5;1,66846;0,0004;9,73E-05;sim
332,6;1,66718;-0,0128;5,75E-05;sim
332,7;1,66812;0,0094;0,000124398;sim
332,8;1,66818;0,0006;9,79E-05;sim
332,9;1,66823;0,0005;9,75E-05;sim
333;1,66839;0,0016;0,000100813;sim
333,1;1,66771;-0,0068;7,55E-05;sim
333,2;1,66747;-0,0024;8,87E-05;sim
333,3;1,66709;-0,0038;8,45E-05;sim
333,4;1,6678;0,0071;0,000117223;sim
333,5;1,66803;0,0023;0,000102764;sim
333,6;1,66774;-0,0029;8,71E-05;sim
333,7;1,66735;-0,0039;8,41E-05;sim
333,8;1,66794;0,0059;0,000113479;sim
333,9;1,66805;0,0011;9,90E-05;sim
334;1,66718;-0,0087;6,96E-05;sim
334,1;1,66763;0,0045;0,000109178;sim
334,2;1,66768;0,0005;9,72E-05;sim
334,3;1,66751;-0,0017;9,05E-05;sim
334,4;1,66697;-0,0054;7,94E-05;sim
334,5;1,66759;0,0062;0,00011414;sim
334,6;1,66749;-0,001;9,25E-05;sim
334,7;1,66759;0,001;9,85E-05;sim
334,8;1,66759;0;9,55E-05;sim
334,9;1,66687;-0,0072;7,39E-05;sim
335;1,66723;0,0036;0,000106192;sim
335,1;1,66759;0,0036;0,00010616;sim
335,2;1,66732;-0,0027;8,73E-05;sim
335,3;1,66763;0,0031;0,000104603;sim
335,4;1,66712;-0,0051;8,01E-05;sim
335,5;1,6668;-0,0032;8,57E-05;sim
335,6;1,66714;0,0034;0,000105405;sim
335,7;1,66723;0,0009;9,79E-05;sim
335,8;1,66757;0,0034;0,000105342;sim
335,9;1,6672;-0,0037;8,41E-05;sim
336;1,66745;0,0025;0,000102595;sim
336,1;1,66675;-0,007;7,42E-05;sim
336,2;1,66599;-0,0076;7,24E-05;sim
336,3;1,6672;0,0121;0,000131108;sim
336,4;1,6667;-0,005;8,01E-05;sim
336,5;1,66715;0,0045;0,000108398;sim
336,6;1,66668;-0,0047;8,10E-05;sim
336,7;1,6668;0,0012;9,85E-05;sim
336,8;1,66624;-0,0056;7,83E-05;sim
336,9;1,66644;0,002;0,000100833;sim
337;1,66672;0,0028;0,000103182;sim
337,1;1,66572;-0,01;6,51E-05;sim
337,2;1,66693;0,0121;0,000130758;sim
337,3;1,66695;0,0002;9,54E-05;sim
337,4;1,66642;-0,0053;7,90E-05;sim
337,5;1,66634;-0,0008;9,23E-05;sim
337,6;1,66666;0,0032;0,000104185;sim
337,7;1,66603;-0,0063;7,60E-05;sim
337,8;1,66681;0,0078;0,000117769;sim
337,9;1,66627;-0,0054;7,86E-05;sim
338;1,66667;0,004;0,000106433;sim
338,1;1,66703;0,0036;0,000105216;sim
338,2;1,66599;-0,0104;6,37E-05;sim
338,3;1,66589;-0,001;9,15E-05;sim
338,4;1,66729;0,014;0,000135919;sim
338,5;1,66634;-0,0095;6,63E-05;sim
338,6;1,66639;0,0005;9,59E-05;sim
338,7;1,66547;-0,0092;6,72E-05;sim
338,8;1,66623;0,0076;0,000116829;sim
338,9;1,66618;-0,0005;9,28E-05;sim
339;1,66633;0,0015;9,87E-05;sim
339,1;1,66589;-0,0044;8,13E-05;sim
339,2;1,66649;0,006;0,000111965;sim
339,3;1,6663;-0,0019;8,86E-05;sim
339,4;1,66572;-0,0058;7,71E-05;sim
339,5;1,66657;0,0085;0,000119244;sim
339,6;1,6659;-0,0067;7,44E-05;sim
339,7;1,66601;0,0011;9,73E-05;sim
339,8;1,66616;0,0015;9,85E-05;sim
339,9;1,66608;-0,0008;9,17E-05;sim
340;1,66602;-0,0006;9,22E-05;sim
340,1;1,66564;-0,0038;8,28E-05;sim
340,2;1,66542;-0,0022;8,75E-05;sim
340,3;1,66582;0,004;0,000105713;sim
340,4;1,66567;-0,0015;8,95E-05;sim
340,5;1,66618;0,0051;0,000108888;sim
340,6;1,666;-0,0018;8,86E-05;sim
340,7;1,66592;-0,0008;9,15E-05;sim
340,8;1,66514;-0,0078;7,09E-05;sim
340,9;1,66565;0,0051;0,00010876;sim
341;1,66635;0,007;0,000114311;sim
341,1;1,66451;-0,0184;3,97E-05;sim
341,2;1,66566;0,0115;0,00012746;sim
341,3;1,66575;0,0009;9,63E-05;sim
341,4;1,66588;0,0013;9,74E-05;sim
341,5;1,6653;-0,0058;7,66E-05;sim
341,6;1,66584;0,0054;0,000109416;sim
341,7;1,66605;0,0021;9,97E-05;sim
341,8;1,66483;-0,0122;5,78E-05;sim
341,9;1,6653;0,0047;0,000107268;sim
342;1,66444;-0,0086;6,83E-05;sim
342,1;1,66485;0,0041;0,000105448;sim
342,2;1,66581;0,0096;0,000121523;sim
342,3;1,6649;-0,0091;6,67E-05;sim
342,4;1,66501;0,0011;9,66E-05;sim
342,5;1,66553;0,0052;0,000108543;sim
342,6;1,66606;0,0053;0,000108804;sim
342,7;1,66536;-0,007;7,28E-05;sim
342,8;1,66472;-0,0064;7,45E-05;sim
342,9;1,66438;-0,0034;8,33E-05;sim
343;1,66495;0,0057;0,000109845;sim
343,1;1,66538;0,0043;0,000105724;sim
343,2;1,66511;-0,0027;8,53E-05;sim
343,3;1,66569;0,0058;0,000110041;sim
343,4;1,66454;-0,0115;5,95E-05;sim
343,5;1,66528;0,0074;0,000114644;sim
343,6;1,66505;-0,0023;8,63E-05;sim
343,7;1,66486;-0,0019;8,75E-05;sim
343,8;1,6649;0,0004;9,41E-05;sim
343,9;1,665;0,001;9,59E-05;sim
344;1,66484;-0,0016;8,83E-05;sim
344,1;1,66413;-0,0071;7,22E-05;sim
344,2;1,6654;0,0127;0,00012984;sim
344,3;1,66501;-0,0039;8,15E-05;sim
344,4;1,66464;-0,0037;8,20E-05;sim
344,5;1,66488;0,0024;9,98E-05;sim
344,6;1,66468;-0,002;8,69E-05;sim
344,605;1,66472;0,008;0,00011602;sim
