;;;First Relaxation;;;Second Relaxation;;
Numerical Time;Experimental Time;Experimental;Equation 1;Equation 2;Equation 3;Equation 1;Equation 2;Equation 3
27,9;27,9;2,13665;1,989259206;1,986251054;1,986251605;2,546146286;2,542431258;2,542431334
28;28;2,14224;1,993420415;1,993022471;1,993022394;2,551950925;2,55153923;2,551538967
28,1;28,1;2,15132;2,002801956;1,999791848;1,999792393;2,564365392;2,560647418;2,560647491
28,2;28,2;2,15552;2,006959985;2,00656044;2,006560364;2,570170004;2,569756499;2,569756236
28,3;28,3;2,16204;2,01633907;2,013327014;2,013327555;2,582586723;2,578865806;2,578865877
28,4;28,4;2,16703;2,020493948;2,020092814;2,020092737;2,58839132;2,587976009;2,587975746
28,5;28,5;2,17498;2,029870608;2,026856615;2,02685715;2,600810304;2,597086446;2,597086515
28,6;28,6;2,18089;2,034022365;2,033619652;2,033619575;2,606614897;2,606197785;2,606197521
28,7;28,7;2,18753;2,04339663;2,04038071;2,040381241;2,619036159;2,615309364;2,615309431
28,8;28,8;2,19417;2,047545296;2,047141014;2,047140937;2,62484076;2,62442185;2,624421586
28,9;28,9;2,20236;2,056917196;2,053899359;2,053899885;2,637264312;2,633534584;2,633534649
29;29;2,20868;2,061062802;2,06065696;2,060656884;2,643068933;2,642648228;2,642647965
29,1;29,1;2,21479;2,070432366;2,067412622;2,067413142;2,655494789;2,651762129;2,651762192
29,2;29,2;2,22211;2,07457494;2,074167549;2,074167472;2,661299441;2,660876944;2,660876681
29,3;29,3;2,22877;2,083942197;2,080920556;2,080921072;2,673727612;2,669992024;2,669992085
29,4;29,4;2,23712;2,088081769;2,087672838;2,087672761;2,679532307;2,679108022;2,679107759
29,5;29,5;2,24455;2,097446749;2,09442322;2,094423731;2,691962805;2,688224292;2,688224352
29,6;29,6;2,25011;2,101583346;2,101172886;2,101172809;2,697767554;2,697341485;2,697341221
29,7;29,7;2,26023;2,110946078;2,10792067;2,107921176;2,710200392;2,706458957;2,706459015
29,8;29,8;2,26634;2,11507973;2,114667748;2,114667672;2,716005206;2,715577356;2,715577092
29,9;29,9;2,27224;2,124440241;2,121412964;2,121413466;2,728440396;2,724696042;2,724696098
30;30;2,28129;2,128570976;2,126850841;2,128157407;2,734245287;2,73215898;2,733815395
30,1;30,094;2,28647;2,127475801;2,127064775;2,127063086;2,733428271;2,733005698;2,733000888
30,2;30,194;2,28012;2,126385663;2,125975484;2,125975496;2,732625796;2,73220555;2,732205571
30,3;30,294;2,27183;2,125300538;2,124892889;2,124891217;2,731837326;2,731423892;2,731419428
30,4;30,394;2,26539;2,124220399;2,123813587;2,123813599;2,731062346;2,730651074;2,730651094
30,5;30,494;2,25796;2,123145221;2,122740914;2,122739259;2,730300364;2,72989542;2,729891273
30,6;30,594;2,25181;2,122074979;2,121671501;2,121671513;2,729550907;2,729147972;2,729147991
30,7;30,694;2,24686;2,121009647;2,120608648;2,12060701;2,728813522;2,728416469;2,728412615
30,8;30,794;2,24132;2,119949201;2,119549022;2,119549034;2,728087775;2,727692589;2,727692608
30,9;30,894;2,23656;2,118893615;2,118495891;2,118494269;2,727373249;2,726983534;2,72697995
31;30,994;2,23157;2,117842866;2,117445953;2,117445965;2,726669543;2,726281567;2,726281585
31,1;31,094;2,22729;2,116796927;2,116402443;2,116400839;2,725976274;2,725593392;2,725590055
31,2;31,194;2,22383;2,115755775;2,115362095;2,115362107;2,725293075;2,724911812;2,72491183
31,3;31,294;2,22028;2,114719385;2,11432811;2,114326521;2,724619592;2,724243076;2,724239967
31,4;31,394;2,21689;2,113687733;2,113297254;2,113297265;2,723955487;2,723580481;2,723580498
31,5;31,494;2,21351;2,112660795;2,112272695;2,112271123;2,723300435;2,722929856;2,722926956
31,6;31,594;2,21008;2,111638546;2,111251235;2,111251246;2,722654125;2,722284955;2,722284972
31,7;31,694;2,20569;2,110620964;2,110236007;2,110234451;2,722016258;2,721651221;2,721648514
31,8;31,794;2,20349;2,109608023;2,109223847;2,109223858;2,721386547;2,721022827;2,721022843
31,9;31,894;2,20064;2,108599701;2,108217856;2,108216316;2,720764718;2,720404859;2,72040233
32;31,994;2,19744;2,107595973;2,107214901;2,107214912;2,720150505;2,719791877;2,719791893
32,1;32,094;2,19446;2,106596817;2,106218052;2,106216528;2,719543657;2,719188641;2,719186276
32,2;32,194;2,19221;2,105602209;2,105224209;2,10522422;2,718943929;2,718590066;2,718590081
32,3;32,294;2,18898;2,104612126;2,10423641;2,104234901;2,71835109;2,718000609;2,717998394
32,4;32,394;2,18664;2,103626545;2,103251585;2,103251596;2,717764914;2,717415514;2,717415528
32,5;32,494;2,18404;2,102645443;2,102272744;2,10227125;2,717185188;2,716838958;2,716836882
32,6;32,594;2,18099;2,101668796;2,101296846;2,101296857;2,716611705;2,716266488;2,716266503
32,7;32,694;2,17812;2,100696583;2,100326872;2,100325393;2,716044267;2,715702027;2,715700078
32,8;32,794;2,17618;2,099728781;2,099359811;2,099359822;2,715482684;2,715141396;2,71514141
32,9;32,894;2,17345;2,098765367;2,098398612;2,098397149;2,714926775;2,714588284;2,714586453
33;32,994;2,17203;2,097806319;2,097440298;2,097440309;2,714376364;2,714038767;2,714038781
33,1;33,094;2,16861;2,096851615;2,096487787;2,096486338;2,713831284;2,713496318;2,713494596
33,2;33,194;2,16701;2,095901232;2,09553813;2,095538141;2,713291372;2,712957249;2,712957262
33,3;33,294;2,16545;2,094955149;2,094594217;2,094592783;2,712756474;2,71242483;2,712423207
33,4;33,394;2,16256;2,094013343;2,09365313;2,093653141;2,712226442;2,711895592;2,711895605
33,5;33,494;2,16052;2,093075793;2,092717729;2,09271631;2,711701132;2,71137262;2,71137109
33,6;33,594;2,15872;2,092142477;2,091785125;2,091785135;2,711180408;2,710852646;2,710852659
33,7;33,694;2,15572;2,091213374;2,090858149;2,090856744;2,710664138;2,710338583;2,710337139
33,8;33,794;2,15469;2,090288461;2,089933941;2,089933951;2,710152195;2,709827349;2,709827362
33,9;33,894;2,15156;2,089367719;2,089015304;2,089013913;2,709644458;2,7093217;2,709320334
34;33,994;2,15018;2,088451125;2,088099407;2,088099417;2,70914081;2,708818723;2,708818736
34,1;34,094;2,14711;2,087538658;2,087189024;2,087187647;2,708641139;2,70832103;2,708319736
34,2;34,194;2,14612;2,086630298;2,086281354;2,086281364;2,708145337;2,707825864;2,707825876
34,3;34,294;2,14438;2,085726023;2,085379142;2,085377779;2,7076533;2,707335703;2,707334476
34,4;34,394;2,14278;2,084825812;2,084479614;2,084479625;2,70716493;2,706847936;2,706847948
34,5;34,494;2,14091;2,083929646;2,08358549;2,083584141;2,70668013;2,706364917;2,706363752
34,6;34,594;2,13848;2,083037503;2,082694023;2,082694033;2,706198809;2,70588417;2,705884182
34,7;34,694;2,13681;2,082149362;2,081807904;2,081806568;2,705720878;2,705407932;2,705406825
34,8;34,794;2,13516;2,081265204;2,080924415;2,080924425;2,705246252;2,704933853;2,704933865
34,9;34,894;2,13394;2,080385008;2,08004622;2,080044898;2,70477485;2,704464064;2,704463009
35;34,994;2,13163;2,079508754;2,079170628;2,079170638;2,704306593;2,703996327;2,703996339
35,1;35,094;2,12996;2,078636422;2,078300277;2,078298969;2,703841405;2,703532678;2,703531672
35,2;35,194;2,12801;2,077767992;2,077432503;2,077432512;2,703379214;2,703070984;2,703070995
35,3;35,294;2,1274;2,076903444;2,076569915;2,07656862;2,702919949;2,702613189;2,702612228
35,4;35,394;2,12512;2,076042758;2,075709878;2,075709888;2,702463545;2,702157259;2,702157271
35,5;35,494;2,12367;2,075185915;2,074854976;2,074853694;2,702009935;2,701705055;2,701704136
35,6;35,594;2,12121;2,074332895;2,074002598;2,074002607;2,701559058;2,701254633;2,701254644
35,7;35,694;2,12063;2,073483678;2,073155302;2,073154033;2,701110853;2,700807774;2,700806894
35,8;35,794;2,11917;2,072638246;2,072310506;2,072310515;2,700665264;2,700362621;2,700362632
35,9;35,894;2,11699;2,071796578;2,07147074;2,071469484;2,700222234;2,699920882;2,699920038
36;35,994;2,11604;2,070958657;2,070633448;2,070633457;2,699781709;2,699480776;2,699480787
36,1;36,094;2,11428;2,070124462;2,069801135;2,069799892;2,69934364;2,699043946;2,699043136
36,2;36,194;2,11226;2,069293975;2,068971271;2,06897128;2,698907974;2,698608684;2,698608695
36,3;36,294;2,11169;2,068467176;2,068146335;2,068145105;2,698474666;2,698176568;2,698175789
36,4;36,394;2,10983;2,067644048;2,067323824;2,067323833;2,698043669;2,697745959;2,697745969
36,5;36,494;2,10909;2,066824571;2,066506191;2,066504973;2,697614938;2,697318376;2,697317626
36,6;36,594;2,1074;2,066008727;2,065690958;2,065690967;2,697188431;2,696892243;2,696892253
36,7;36,694;2,10541;2,065196497;2,064880554;2,064879348;2,696764106;2,696469026;2,696468302
36,8;36,794;2,10502;2,064387864;2,064072524;2,064072533;2,696341924;2,696047204;2,696047214
36,9;36,894;2,10289;2,063582807;2,063269275;2,063268082;2,695921846;2,695628196;2,695627497
37;36,994;2,10198;2,062781311;2,062468377;2,062468386;2,695503835;2,695210533;2,695210544
37,1;37,094;2,10076;2,061983355;2,06167221;2,061671029;2,695087855;2,694795588;2,694794913
37,2;37,194;2,099;2,061188923;2,06087837;2,060878379;2,694673873;2,694381943;2,694381953
37,3;37,294;2,09762;2,060397997;2,060089214;2,060088045;2,694261854;2,693970926;2,693970272
37,4;37,394;2,09657;2,059610557;2,059302361;2,05930237;2,693851767;2,693561166;2,693561176
37,5;37,494;2,09553;2,058826588;2,058520145;2,058518987;2,693443581;2,693153949;2,693153316
37,6;37,594;2,09404;2,058046071;2,057740208;2,057740217;2,693037265;2,692747951;2,692747961
37,7;37,694;2,09299;2,057268988;2,05696486;2,056963714;2,692632791;2,692344418;2,692343803
37,8;37,794;2,09161;2,056495323;2,056191769;2,056191778;2,692230131;2,691942065;2,691942075
37,9;37,894;2,09002;2,055725057;2,055423221;2,055422087;2,691829257;2,691542106;2,691541509
38;37,994;2,08957;2,054958174;2,054656906;2,054656915;2,691430143;2,691143292;2,691143302
38,1;38,094;2,08802;2,054194656;2,053895088;2,053893965;2,691032765;2,690746803;2,690746223
38,2;38,194;2,08658;2,053434486;2,053135481;2,053135489;2,690637098;2,690351427;2,690351437
38,3;38,294;2,08639;2,052677647;2,052380325;2,052379213;2,690243117;2,689958312;2,689957747
38,4;38,394;2,08485;2,051924122;2,051627357;2,051627366;2,689850801;2,68956628;2,689566289
38,5;38,494;2,08403;2,051173895;2,050878795;2,050877695;2,689460126;2,689176449;2,689175898
38,6;38,594;2,08282;2,050426948;2,0501324;2,050132409;2,689071072;2,688787672;2,688787681
38,7;38,694;2,08068;2,049683265;2,049390366;2,049389277;2,688683618;2,68840104;2,688400503
38,8;38,794;2,08033;2,048942829;2,048650476;2,048650484;2,688297743;2,688015435;2,688015445
38,9;38,894;2,07886;2,048205624;2,047914903;2,047913825;2,687913428;2,687631924;2,6876314
39;38,994;2,07855;2,047471633;2,047181453;2,047181461;2,687530654;2,687249414;2,687249423
39,1;39,094;2,07611;2,046740841;2,046452276;2,046451209;2,687149403;2,686868947;2,686868435
39,2;39,194;2,07552;2,04601323;2,0457252;2,045725208;2,686769656;2,686489458;2,686489468
39,3;39,294;2,07501;2,045288784;2,045002353;2,045001297;2,686391397;2,686111967;2,686111466
39,4;39,394;2,07393;2,044567488;2,044281587;2,044281595;2,686014608;2,685735431;2,68573544
39,5;39,494;2,07248;2,043849325;2,043565007;2,043563962;2,685639274;2,685360848;2,685360358
39,6;39,594;2,0716;2,04313428;2,042850486;2,042850494;2,685265378;2,684987199;2,684987208
39,7;39,694;2,07008;2,042422337;2,04214011;2,042139075;2,684892905;2,684615462;2,684614982
39,8;39,794;2,06962;2,041713479;2,041431771;2,041431779;2,68452184;2,684244639;2,684244648
39,9;39,894;2,06846;2,041007692;2,040727535;2,040726511;2,684152169;2,68387569;2,683875219
40;39,994;2,06741;2,040304959;2,040025316;2,040025324;2,683783877;2,683507635;2,683507644
40,1;40,094;2,06631;2,039605266;2,039327158;2,039326144;2,683416951;2,683141416;2,683140955
40,2;40,194;2,06511;2,038908596;2,038630997;2,038631004;2,683051377;2,682776075;2,682776084
40,3;40,294;2,06479;2,038214934;2,037938855;2,037937851;2,682687142;2,682412535;2,682412082
40,4;40,394;2,06442;2,037524265;2,03724869;2,037248697;2,682324233;2,682049855;2,682049863
40,5;40,494;2,06324;2,036836574;2,036562503;2,03656151;2,681962639;2,681688942;2,681688497
40,6;40,594;2,06123;2,036151846;2,035878273;2,035878281;2,681602346;2,681328874;2,681328883
40,7;40,694;2,06002;2,035470066;2,035197982;2,035196999;2,681243343;2,680970542;2,680970105
40,8;40,794;2,05912;2,034791218;2,034519627;2,034519635;2,68088562;2,680613039;2,680613047
40,9;40,894;2,05882;2,034115287;2,033845172;2,033844198;2,680529163;2,680257241;2,680256812
41;40,994;2,05706;2,03344226;2,033172632;2,03317264;2,680173963;2,679902258;2,679902267
41,1;41,094;2,05663;2,032772121;2,032503953;2,032502989;2,679820009;2,679548952;2,67954853
41,2;41,194;2,05621;2,032104855;2,03183717;2,031837178;2,67946729;2,679196447;2,679196455
41,3;41,294;2,05495;2,031440449;2,031174208;2,031173254;2,679115796;2,678845591;2,678845176
41,4;41,394;2,05347;2,030778886;2,030513124;2,030513132;2,678765518;2,678495523;2,678495532
41,5;41,494;2,05266;2,030120154;2,029855822;2,029854878;2,678416445;2,678147078;2,678146669
41,6;41,594;2,05229;2,029464237;2,029200379;2,029200386;2,678068568;2,677799408;2,677799417
41,7;41,694;2,0513;2,028811122;2,028548679;2,028547744;2,677721878;2,677453337;2,677452934
41,8;41,794;2,05132;2,028160793;2,02789882;2,027898827;2,677376365;2,677108028;2,677108036
41,9;41,894;2,04906;2,027513238;2,027252665;2,02725174;2,67703202;2,676764293;2,676763896
42;41,994;2,04835;2,026868441;2,026608333;2,02660834;2,676688836;2,67642131;2,676421318
42,1;42,094;2,04699;2,026226389;2,025967668;2,025966752;2,676346802;2,676079877;2,676079486
42,2;42,194;2,04642;2,025587068;2,025328806;2,025328814;2,676005912;2,675739185;2,675739193
42,3;42,294;2,04573;2,024950464;2,024693576;2,024692669;2,675666156;2,675400021;2,675399635
42,4;42,394;2,04469;2,024316564;2,02406013;2,024060137;2,675327526;2,675061587;2,675061595
42,5;42,494;2,04353;2,023685353;2,023430278;2,02342938;2,674990015;2,674724661;2,67472428
42,6;42,594;2,04299;2,023056817;2,022802193;2,0228022;2,674653615;2,674388453;2,674388461
42,7;42,694;2,04205;2,022430944;2,022177665;2,022176777;2,674318318;2,674053733;2,674053357
42,8;42,794;2,04117;2,02180772;2,021554887;2,021554894;2,673984116;2,673719722;2,673719729
42,9;42,894;2,04057;2,021187131;2,02093563;2,02093475;2,673651003;2,673387177;2,673386807
43;42,994;2,03986;2,020569164;2,020318104;2,020318111;2,67331897;2,673055333;2,673055341
43,1;43,094;2,0378;2,019953806;2,019704064;2,019703194;2,672988012;2,672724936;2,67272457
43,2;43,194;2,03806;2,019341043;2,019091738;2,019091745;2,67265812;2,67239523;2,672395238
43,3;43,294;2,03648;2,018730863;2,018482863;2,018482001;2,672329288;2,672066953;2,672066592
43,4;43,394;2,03598;2,018123251;2,017875684;2,01787569;2,672001509;2,671739358;2,671739366
43,5;43,494;2,03493;2,017518196;2,01727192;2,017271067;2,671674777;2,671413174;2,671412817
43,6;43,594;2,03424;2,016915684;2,016669836;2,016669843;2,671349085;2,671087663;2,67108767
43,7;43,694;2,03273;2,016315702;2,016071133;2,016070289;2,671024426;2,670763545;2,670763193
43,8;43,794;2,03255;2,015718238;2,015474092;2,015474099;2,670700794;2,670440092;2,6704401
43,9;43,894;2,03176;2,015123278;2,014880399;2,014879563;2,670378183;2,670118016;2,670117668
44;43,994;2,03083;2,01453081;2,01428835;2,014288357;2,670056587;2,669796597;2,669796604
44,1;44,094;2,02987;2,013940821;2,013699615;2,013698788;2,669735999;2,669476538;2,669476193
44,2;44,194;2,0289;2,0133533;2,013112508;2,013112515;2,669416414;2,669157127;2,669157135
44,3;44,294;2,02811;2,012768232;2,012528682;2,012527862;2,669097825;2,668839061;2,668838721
44,4;44,394;2,02663;2,012185607;2,011946467;2,011946473;2,668780226;2,668521636;2,668521643
44,5;44,494;2,02474;2,01160541;2,011367499;2,011366688;2,668463613;2,668205539;2,668205203
44,6;44,594;2,02595;2,011027631;2,010790126;2,010790133;2,668147979;2,667890076;2,667890083
44,7;44,694;2,02442;2,010452257;2,010215968;2,010215165;2,667833318;2,667575927;2,667575594
44,8;44,794;2,02291;2,009879275;2,009643389;2,009643395;2,667519626;2,667262403;2,66726241
44,9;44,894;2,02262;2,009308674;2,009073991;2,009073197;2,667206896;2,666950179;2,66694985
45;44,994;2,02175;2,008740441;2,008506157;2,008506163;2,666895123;2,666638573;2,66663858
45,1;45,094;2,02013;2,008174565;2,007941472;2,007940686;2,666584302;2,666328252;2,666327926
45,2;45,194;2,02005;2,007611033;2,007378335;2,007378341;2,666274427;2,666018542;2,666018549
45,3;45,294;2,01924;2,007049834;2,006818315;2,006817537;2,665965493;2,665710103;2,665709781
45,4;45,394;2,01776;2,006490956;2,006259828;2,006259834;2,665657496;2,665402269;2,665402276
45,5;45,494;2,01705;2,005934387;2,005704426;2,005703655;2,665350429;2,665095692;2,665095373
45,6;45,594;2,01669;2,005380115;2,005150541;2,005150547;2,665044288;2,664789713;2,66478972
45,7;45,694;2,01602;2,004828129;2,004599711;2,004598948;2,664739068;2,664484977;2,664484662
45,8;45,794;2,01423;2,004278417;2,004050382;2,004050388;2,664434764;2,664180833;2,66418084
45,9;45,894;2,01432;2,003730968;2,003504076;2,003503321;2,66413137;2,663877919;2,663877607
46;45,994;2,01308;2,00318577;2,002959257;2,002959263;2,663828883;2,66357559;2,663575597
46,1;46,094;2,01213;2,002642812;2,002417431;2,002416684;2,663527297;2,663274478;2,663274169
46,2;46,194;2,01093;2,002102082;2,001877076;2,001877083;2,663226607;2,662973945;2,662973952
46,3;46,294;2,01068;2,001563569;2,001339685;2,001338945;2,66292681;2,662674617;2,662674311
46,4;46,394;2,0091;2,001027262;2,000803749;2,000803755;2,662627899;2,662375862;2,662375868
46,5;46,494;2,00873;2,00049315;2,000270747;2,000270014;2,662329871;2,662078298;2,662077996
46,6;46,594;2,00875;1,999961221;1,999739186;1,999739192;2,66203272;2,661781301;2,661781308
46,7;46,694;2,0071;1,999431465;1,999210529;1,999209804;2,661736443;2,661485484;2,661485185
46,8;46,794;2,0063;1,998903871;1,998683298;1,998683304;2,661441035;2,661190228;2,661190235
46,9;46,894;2,0068;1,998378427;1,998158942;1,998158224;2,661146491;2,660896139;2,660895843
47;46,994;2,00468;1,997855123;1,997635998;1,997636004;2,660852807;2,660602606;2,660602613
47,1;47,094;2,00389;1,997333948;1,9971159;1,997115189;2,660559979;2,660310229;2,660309935
47,2;47,194;2,00425;1,996814891;1,996597199;1,996597205;2,660268002;2,660018401;2,660018407
47,3;47,294;2,00234;1,996297941;1,996081316;1,996080612;2,659976871;2,659727717;2,659727426
47,4;47,394;2,0015;1,995783089;1,995566816;1,995566822;2,659686583;2,659437577;2,659437583
47,5;47,494;2,00116;1,995270322;1,995055105;1,995054408;2,659397134;2,659148569;2,659148282
47,6;47,594;2,00024;1,994759631;1,994544763;1,994544769;2,659108519;2,6588601;2,658860107
47,7;47,694;1,9992;1,994251005;1,994037181;1,994036492;2,658820733;2,658572752;2,658572468
47,8;47,794;1,99728;1,993744434;1,993530956;1,993530962;2,658533774;2,658285938;2,658285944
47,9;47,894;1,99626;1,993239907;1,993027463;1,99302678;2,658247636;2,658000233;2,657999951
48;47,994;1,99594;1,992737413;1,992525312;1,992525318;2,657962316;2,657715057;2,657715063
48,1;48,094;1,99503;1,992236944;1,992025866;1,992025191;2,657677809;2,657430979;2,6574307
48,2;48,194;1,99448;1,991738488;1,991527749;1,991527755;2,657394112;2,657147424;2,657147431
48,3;48,294;1,99259;1,991242035;1,991032309;1,991031641;2,65711122;2,656864958;2,656864681
48,4;48,394;1,99251;1,990747575;1,990538185;1,990538191;2,65682913;2,656583008;2,656583015
48,5;48,494;1,99164;1,990255098;1,990046711;1,990046049;2,656547838;2,656302137;2,656301863
48,6;48,594;1,99059;1,989764594;1,989556539;1,989556545;2,656267339;2,656021778;2,656021784
48,7;48,694;1,99;1,989276053;1,989068991;1,989068336;2,65598763;2,655742486;2,655742215
48,8;48,794;1,98887;1,988789465;1,988582732;1,988582738;2,655708708;2,655463701;2,655463708
48,9;48,894;1,98774;1,98830482;1,988099071;1,988098422;2,655430567;2,655185974;2,655185705
49;48,994;1,98752;1,987822109;1,987616685;1,98761669;2,655153205;2,654908749;2,654908755
49,1;49,094;1,98547;1,987341321;1,98713687;1,987136228;2,654876617;2,65463257;2,654632304
49,2;49,194;1,98541;1,986862447;1,986658319;1,986658324;2,6546008;2,654356889;2,654356895
49,3;49,294;1,98415;1,986385477;1,986182313;1,986181677;2,654325751;2,654082245;2,654081981
49,4;49,394;1,98316;1,985910402;1,985707556;1,985707562;2,654051465;2,653808093;2,653808099
49,5;49,494;1,98232;1,985437212;1,98523532;1,985234691;2,653777938;2,653534968;2,653534707
49,6;49,594;1,98129;1,984965897;1,984764321;1,984764327;2,653505168;2,653262331;2,653262337
49,7;49,694;1,97994;1,984496449;1,984295817;1,984295194;2,65323315;2,652990711;2,652990452
49,8;49,794;1,97968;1,984028857;1,983828537;1,983828543;2,652961881;2,652719573;2,65271958
49,9;49,894;1,97824;1,983563112;1,983363727;1,983363111;2,652691358;2,652449444;2,652449188
50;49,994;1,97763;1,983099205;1,98290013;1,982900135;2,652421576;2,652179793;2,652179799
50,1;50,094;1,97656;1,982637127;1,982438977;1,982438366;2,652152532;2,651911139;2,651910885
50,2;50,194;1,97592;1,982176867;1,981979024;1,981979029;2,651884223;2,65164296;2,651642966
