Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;;
465.4;0.06;0.698447756;2.28012;1.592544697;;
465.5;0.06;0.698432493;2.28012;1.592509895;;
465.6;0.06;0.698417234;2.28012;1.592475102;;
465.7;0.06;0.698401978;2.28012;1.592440319;;
465.8;0.06;0.698386728;2.28012;1.592405545;;
465.9;0.06;0.698371481;2.28012;1.592370781;;
466;0.06;0.698356238;2.28012;1.592336026;;
466.1;0.06;0.698340999;2.28012;1.59230128;;
466.2;0.06;0.698325765;2.28012;1.592266543;;
466.3;0.06;0.698310535;2.28012;1.592231816;;
466.4;0.06;0.698295308;2.28012;1.592197099;;
466.5;0.06;0.698280086;2.28012;1.59216239;;
466.6;0.06;0.698264868;2.28012;1.592127691;;
466.7;0.06;0.698249654;2.28012;1.592093002;;
466.8;0.06;0.698234444;2.28012;1.592058321;;
466.9;0.06;0.698219239;2.28012;1.592023651;;
467;0.06;0.698204037;2.28012;1.591988989;;
467.1;0.06;0.69818884;2.28012;1.591954337;;
467.2;0.06;0.698173646;2.28012;1.591919694;;
467.3;0.06;0.698158457;2.28012;1.59188506;;
467.4;0.06;0.698143272;2.28012;1.591850436;;
467.5;0.06;0.69812809;2.28012;1.591815821;;
467.6;0.06;0.698112913;2.28012;1.591781216;;
467.7;0.06;0.69809774;2.28012;1.59174662;;
467.8;0.06;0.698082571;2.28012;1.591712033;;
467.9;0.06;0.698067407;2.28012;1.591677455;;
468;0.06;0.698052246;2.28012;1.591642887;;
468.1;0.06;0.698037089;2.28012;1.591608328;;
468.2;0.06;0.698021937;2.28012;1.591573779;;
468.3;0.06;0.698006788;2.28012;1.591539238;;
468.4;0.06;0.697991644;2.28012;1.591504707;;
468.5;0.06;0.697976504;2.28012;1.591470186;;
468.6;0.06;0.697961368;2.28012;1.591435674;;
468.7;0.06;0.697946236;2.28012;1.591401171;;
468.8;0.06;0.697931108;2.28012;1.591366677;;
468.9;0.06;0.697915984;2.28012;1.591332192;;
469;0.06;0.697900864;2.28012;1.591297717;;
469.1;0.06;0.697885748;2.28012;1.591263252;;
469.2;0.06;0.697870636;2.28012;1.591228795;;
469.3;0.06;0.697855529;2.28012;1.591194348;;
469.4;0.06;0.697840425;2.28012;1.59115991;;
469.5;0.06;0.697825326;2.28012;1.591125481;;
469.6;0.06;0.69781023;2.28012;1.591091062;;
469.7;0.06;0.697795139;2.28012;1.591056652;;
469.8;0.06;0.697780051;2.28012;1.591022251;;
469.9;0.06;0.697764968;2.28012;1.590987859;;
470;0.06;0.697749889;2.28012;1.590953477;;
470.1;0.06;0.697734814;2.28012;1.590919104;;
470.2;0.06;0.697719743;2.28012;1.590884741;;
470.3;0.06;0.697704676;2.28012;1.590850386;;
470.4;0.06;0.697689613;2.28012;1.590816041;;
470.5;0.06;0.697674554;2.28012;1.590781705;;
470.6;0.06;0.6976595;2.28012;1.590747378;;
470.7;0.06;0.697644449;2.28012;1.590713061;;
470.8;0.06;0.697629402;2.28012;1.590678753;;
470.9;0.06;0.69761436;2.28012;1.590644454;;
471;0.06;0.697599321;2.28012;1.590610164;;
471.1;0.06;0.697584287;2.28012;1.590575884;;
471.2;0.06;0.697569256;2.28012;1.590541613;;
471.3;0.06;0.69755423;2.28012;1.590507351;;
471.4;0.06;0.697539208;2.28012;1.590473098;;
471.5;0.06;0.697524189;2.28012;1.590438855;;
471.6;0.06;0.697509175;2.28012;1.59040462;;
471.7;0.06;0.697494165;2.28012;1.590370395;;
471.8;0.06;0.697479159;2.28012;1.59033618;;
471.9;0.06;0.697464157;2.28012;1.590301973;;
472;0.06;0.697449159;2.28012;1.590267776;;
472.1;0.06;0.697434165;2.28012;1.590233588;;
472.2;0.06;0.697419175;2.28012;1.590199409;;
472.3;0.06;0.697404189;2.28012;1.590165239;;
472.4;0.06;0.697389207;2.28012;1.590131079;;
472.5;0.06;0.697374229;2.28012;1.590096928;;
472.6;0.06;0.697359255;2.28012;1.590062786;;
472.7;0.06;0.697344286;2.28012;1.590028653;;
472.8;0.06;0.69732932;2.28012;1.589994529;;
472.9;0.06;0.697314358;2.28012;1.589960415;;
473;0.06;0.697299401;2.28012;1.58992631;;
473.1;0.06;0.697284447;2.28012;1.589892214;;
473.2;0.06;0.697269498;2.28012;1.589858127;;
473.3;0.06;0.697254552;2.28012;1.589824049;;
473.4;0.06;0.69723961;2.28012;1.589789981;;
473.5;0.06;0.697224673;2.28012;1.589755921;;
473.6;0.06;0.69720974;2.28012;1.589721871;;
473.7;0.06;0.69719481;2.28012;1.58968783;;
473.8;0.06;0.697179885;2.28012;1.589653799;;
473.9;0.06;0.697164963;2.28012;1.589619776;;
474;0.06;0.697150046;2.28012;1.589585763;;
474.1;0.06;0.697135133;2.28012;1.589551759;;
474.2;0.06;0.697120223;2.28012;1.589517764;;
474.3;0.06;0.697105318;2.28012;1.589483778;;
474.4;0.06;0.697090417;2.28012;1.589449801;;
474.5;0.06;0.69707552;2.28012;1.589415834;;
474.6;0.06;0.697060626;2.28012;1.589381875;;
474.7;0.06;0.697045737;2.28012;1.589347926;;
474.8;0.06;0.697030852;2.28012;1.589313986;;
474.9;0.06;0.697015971;2.28012;1.589280055;;
475;0.06;0.697001094;2.28012;1.589246133;;
475.1;0.06;0.69698622;2.28012;1.589212221;;
475.2;0.06;0.696971351;2.28012;1.589178317;;
475.3;0.06;0.696956486;2.28012;1.589144423;;
475.4;0.06;0.696941625;2.28012;1.589110538;;
475.5;0.06;0.696926768;2.28012;1.589076662;;
475.6;0.06;0.696911915;2.28012;1.589042795;;
475.7;0.06;0.696897066;2.28012;1.589008937;;
475.8;0.06;0.696882221;2.28012;1.588975089;;
475.9;0.06;0.696867379;2.28012;1.588941249;;
476;0.06;0.696852542;2.28012;1.588907419;;
476.1;0.06;0.696837709;2.28012;1.588873597;;
476.2;0.06;0.69682288;2.28012;1.588839785;;
476.3;0.06;0.696808055;2.28012;1.588805982;;
476.4;0.06;0.696793234;2.28012;1.588772188;;
476.5;0.06;0.696778417;2.28012;1.588738404;;
476.6;0.06;0.696763604;2.28012;1.588704628;;
476.7;0.06;0.696748795;2.28012;1.588670861;;
476.8;0.06;0.696733989;2.28012;1.588637104;;
476.9;0.06;0.696719188;2.28012;1.588603356;;
477;0.06;0.696704391;2.28012;1.588569616;;
477.1;0.06;0.696689598;2.28012;1.588535886;;
477.2;0.06;0.696674809;2.28012;1.588502165;;
477.3;0.06;0.696660024;2.28012;1.588468453;;
477.4;0.06;0.696645242;2.28012;1.58843475;;
477.5;0.06;0.696630465;2.28012;1.588401056;;
477.6;0.06;0.696615692;2.28012;1.588367372;;
477.7;0.06;0.696600923;2.28012;1.588333696;;
477.8;0.06;0.696586157;2.28012;1.588300029;;
477.9;0.06;0.696571396;2.28012;1.588266372;;
478;0.06;0.696556639;2.28012;1.588232724;;
478.1;0.06;0.696541886;2.28012;1.588199084;;
478.2;0.06;0.696527136;2.28012;1.588165454;;
478.3;0.06;0.696512391;2.28012;1.588131833;;
478.4;0.06;0.69649765;2.28012;1.588098221;;
478.5;0.06;0.696482912;2.28012;1.588064618;;
478.6;0.06;0.696468179;2.28012;1.588031024;;
478.7;0.06;0.696453449;2.28012;1.587997439;;
478.8;0.06;0.696438724;2.28012;1.587963863;;
478.9;0.06;0.696424002;2.28012;1.587930296;;
479;0.06;0.696409285;2.28012;1.587896738;;
479.1;0.06;0.696394571;2.28012;1.587863189;;
479.2;0.06;0.696379861;2.28012;1.58782965;;
479.3;0.06;0.696365156;2.28012;1.587796119;;
479.4;0.06;0.696350454;2.28012;1.587762598;;
479.5;0.06;0.696335756;2.28012;1.587729085;;
479.6;0.06;0.696321063;2.28012;1.587695581;;
479.7;0.06;0.696306373;2.28012;1.587662087;;
479.8;0.06;0.696291687;2.28012;1.587628602;;
479.9;0.06;0.696277005;2.28012;1.587595125;;
480;0.06;0.696262327;2.28012;1.587561658;;
480.1;0.06;0.696247653;2.28012;1.587528199;;
480.2;0.06;0.696232983;2.28012;1.58749475;;
480.3;0.06;0.696218317;2.28012;1.58746131;;
480.4;0.06;0.696203655;2.28012;1.587427878;;
480.5;0.06;0.696188997;2.28012;1.587394456;;
480.6;0.06;0.696174343;2.28012;1.587361043;;
480.7;0.06;0.696159693;2.28012;1.587327638;;
480.8;0.06;0.696145046;2.28012;1.587294243;;
480.9;0.06;0.696130404;2.28012;1.587260857;;
481;0.06;0.696115766;2.28012;1.58722748;;
481.1;0.06;0.696101131;2.28012;1.587194111;;
481.2;0.06;0.696086501;2.28012;1.587160752;;
481.3;0.06;0.696071874;2.28012;1.587127402;;
481.4;0.06;0.696057252;2.28012;1.587094061;;
481.5;0.06;0.696042633;2.28012;1.587060728;;
481.6;0.06;0.696028018;2.28012;1.587027405;;
481.7;0.06;0.696013407;2.28012;1.586994091;;
481.8;0.06;0.695998801;2.28012;1.586960785;;
481.9;0.06;0.695984198;2.28012;1.586927489;;
482;0.06;0.695969599;2.28012;1.586894202;;
482.1;0.06;0.695955004;2.28012;1.586860923;;
482.2;0.06;0.695940413;2.28012;1.586827654;;
482.3;0.06;0.695925826;2.28012;1.586794393;;
482.4;0.06;0.695911242;2.28012;1.586761142;;
482.5;0.06;0.695896663;2.28012;1.586727899;;
482.6;0.06;0.695882088;2.28012;1.586694666;;
482.7;0.06;0.695867516;2.28012;1.586661441;;
482.8;0.06;0.695852949;2.28012;1.586628226;;
482.9;0.06;0.695838385;2.28012;1.586595019;;
483;0.06;0.695823826;2.28012;1.586561821;;
483.1;0.06;0.69580927;2.28012;1.586528632;;
483.2;0.06;0.695794718;2.28012;1.586495453;;
483.3;0.06;0.69578017;2.28012;1.586462282;;
483.4;0.06;0.695765626;2.28012;1.58642912;;
483.5;0.06;0.695751086;2.28012;1.586395967;;
483.6;0.06;0.69573655;2.28012;1.586362823;;
483.7;0.06;0.695722018;2.28012;1.586329688;;
483.8;0.06;0.69570749;2.28012;1.586296562;;
483.9;0.06;0.695692965;2.28012;1.586263444;;
484;0.06;0.695678445;2.28012;1.586230336;;
484.1;0.06;0.695663928;2.28012;1.586197237;;
484.2;0.06;0.695649416;2.28012;1.586164146;;
484.3;0.06;0.695634907;2.28012;1.586131065;;
484.4;0.06;0.695620402;2.28012;1.586097992;;
484.5;0.06;0.695605902;2.28012;1.586064928;;
484.6;0.06;0.695591405;2.28012;1.586031873;;
484.7;0.06;0.695576912;2.28012;1.585998828;;
484.8;0.06;0.695562422;2.28012;1.585965791;;
484.9;0.06;0.695547937;2.28012;1.585932763;;
485;0.06;0.695533456;2.28012;1.585899743;;
485.1;0.06;0.695518978;2.28012;1.585866733;;
485.2;0.06;0.695504505;2.28012;1.585833732;;
485.3;0.06;0.695490035;2.28012;1.585800739;;
485.4;0.06;0.69547557;2.28012;1.585767756;;
485.5;0.06;0.695461108;2.28012;1.585734781;;
485.6;0.06;0.69544665;2.28012;1.585701816;;
485.7;0.06;0.695432196;2.28012;1.585668859;;
485.8;0.06;0.695417746;2.28012;1.585635911;;
485.9;0.06;0.6954033;2.28012;1.585602972;;
486;0.06;0.695388857;2.28012;1.585570041;;
486.1;0.06;0.695374419;2.28012;1.58553712;;
486.2;0.06;0.695359984;2.28012;1.585504208;;
486.3;0.06;0.695345554;2.28012;1.585471304;;
486.4;0.06;0.695331127;2.28012;1.585438409;;
486.5;0.06;0.695316704;2.28012;1.585405523;;
486.6;0.06;0.695302285;2.28012;1.585372646;;
486.7;0.06;0.69528787;2.28012;1.585339778;;
486.8;0.06;0.695273459;2.28012;1.585306919;;
486.9;0.06;0.695259052;2.28012;1.585274069;;
487;0.06;0.695244648;2.28012;1.585241227;;
487.1;0.06;0.695230249;2.28012;1.585208395;;
487.2;0.06;0.695215853;2.28012;1.585175571;;
487.3;0.06;0.695201461;2.28012;1.585142756;;
487.4;0.06;0.695187073;2.28012;1.58510995;;
487.5;0.06;0.695172689;2.28012;1.585077152;;
487.6;0.06;0.695158309;2.28012;1.585044364;;
487.7;0.06;0.695143933;2.28012;1.585011584;;
487.8;0.06;0.695129561;2.28012;1.584978814;;
487.9;0.06;0.695115192;2.28012;1.584946052;;
488;0.06;0.695100827;2.28012;1.584913299;;
488.1;0.06;0.695086467;2.28012;1.584880554;;
488.2;0.06;0.69507211;2.28012;1.584847819;;
488.3;0.06;0.695057757;2.28012;1.584815092;;
488.4;0.06;0.695043408;2.28012;1.584782375;;
488.5;0.06;0.695029062;2.28012;1.584749666;;
488.6;0.06;0.695014721;2.28012;1.584716966;;
488.7;0.06;0.695000383;2.28012;1.584684274;;
488.8;0.06;0.69498605;2.28012;1.584651592;;
488.9;0.06;0.69497172;2.28012;1.584618918;;
489;0.06;0.694957394;2.28012;1.584586253;;
489.1;0.06;0.694943072;2.28012;1.584553597;;
489.2;0.06;0.694928754;2.28012;1.58452095;;
489.3;0.06;0.694914439;2.28012;1.584488312;;
489.4;0.06;0.694900129;2.28012;1.584455682;;
489.5;0.06;0.694885822;2.28012;1.584423061;;
489.6;0.06;0.694871519;2.28012;1.584390449;;
489.7;0.06;0.694857221;2.28012;1.584357846;;
489.8;0.06;0.694842925;2.28012;1.584325251;;
489.9;0.06;0.694828634;2.28012;1.584292666;;
490;0.06;0.694814347;2.28012;1.584260089;;
490.1;0.06;0.694800063;2.28012;1.584227521;;
490.2;0.06;0.694785784;2.28012;1.584194961;;
490.3;0.06;0.694771508;2.28012;1.584162411;;
490.4;0.06;0.694757236;2.28012;1.584129869;;
490.5;0.06;0.694742968;2.28012;1.584097336;;
490.6;0.06;0.694728704;2.28012;1.584064812;;
490.7;0.06;0.694714443;2.28012;1.584032296;;
490.8;0.06;0.694700187;2.28012;1.58399979;;
490.9;0.06;0.694685934;2.28012;1.583967292;;
491;0.06;0.694671685;2.28012;1.583934803;;
491.1;0.06;0.69465744;2.28012;1.583902322;;
491.2;0.06;0.694643199;2.28012;1.583869851;;
491.3;0.06;0.694628962;2.28012;1.583837388;;
491.4;0.06;0.694614728;2.28012;1.583804934;;
491.5;0.06;0.694600498;2.28012;1.583772488;;
491.6;0.06;0.694586272;2.28012;1.583740052;;
491.7;0.06;0.69457205;2.28012;1.583707624;;
491.8;0.06;0.694557832;2.28012;1.583675205;;
491.9;0.06;0.694543618;2.28012;1.583642794;;
492;0.06;0.694529407;2.28012;1.583610393;;
492.1;0.06;0.694515201;2.28012;1.583578;;
492.2;0.06;0.694500998;2.28012;1.583545615;;
492.3;0.06;0.694486799;2.28012;1.58351324;;
492.4;0.06;0.694472604;2.28012;1.583480873;;
492.5;0.06;0.694458412;2.28012;1.583448515;;
492.6;0.06;0.694444225;2.28012;1.583416166;;
492.7;0.06;0.694430041;2.28012;1.583383826;;
492.8;0.06;0.694415861;2.28012;1.583351494;;
492.9;0.06;0.694401685;2.28012;1.583319171;;
493;0.06;0.694387513;2.28012;1.583286856;;
493.1;0.06;0.694373345;2.28012;1.583254551;;
493.2;0.06;0.69435918;2.28012;1.583222254;;
493.3;0.06;0.694345019;2.28012;1.583189965;;
493.4;0.06;0.694330862;2.28012;1.583157686;;
493.5;0.06;0.694316709;2.28012;1.583125415;;
493.6;0.06;0.69430256;2.28012;1.583093153;;
493.7;0.06;0.694288414;2.28012;1.583060899;;
493.8;0.06;0.694274273;2.28012;1.583028655;;
493.9;0.06;0.694260135;2.28012;1.582996419;;
494;0.06;0.694246001;2.28012;1.582964191;;
494.1;0.06;0.69423187;2.28012;1.582931973;;
494.2;0.06;0.694217744;2.28012;1.582899763;;
494.3;0.06;0.694203621;2.28012;1.582867561;;
494.4;0.06;0.694189503;2.28012;1.582835369;;
494.5;0.06;0.694175388;2.28012;1.582803185;;
494.6;0.06;0.694161276;2.28012;1.58277101;;
494.7;0.06;0.694147169;2.28012;1.582738843;;
494.8;0.06;0.694133065;2.28012;1.582706685;;
494.9;0.06;0.694118966;2.28012;1.582674536;;
495;0.06;0.69410487;2.28012;1.582642395;;
495.1;0.06;0.694090777;2.28012;1.582610263;;
495.2;0.06;0.694076689;2.28012;1.58257814;;
495.3;0.06;0.694062604;2.28012;1.582546026;;
495.4;0.06;0.694048524;2.28012;1.58251392;;
495.5;0.06;0.694034447;2.28012;1.582481822;;
495.6;0.06;0.694020373;2.28012;1.582449734;;
495.7;0.06;0.694006304;2.28012;1.582417654;;
495.8;0.06;0.693992238;2.28012;1.582385583;;
495.9;0.06;0.693978177;2.28012;1.58235352;;
496;0.06;0.693964119;2.28012;1.582321466;;
496.1;0.06;0.693950064;2.28012;1.582289421;;
496.2;0.06;0.693936014;2.28012;1.582257384;;
496.3;0.06;0.693921967;2.28012;1.582225356;;
496.4;0.06;0.693907924;2.28012;1.582193336;;
496.5;0.06;0.693893885;2.28012;1.582161326;;
496.6;0.06;0.69387985;2.28012;1.582129323;;
496.7;0.06;0.693865818;2.28012;1.58209733;;
496.8;0.06;0.693851791;2.28012;1.582065345;;
496.9;0.06;0.693837767;2.28012;1.582033369;;
497;0.06;0.693823747;2.28012;1.582001401;;
497.1;0.06;0.69380973;2.28012;1.581969442;;
497.2;0.06;0.693795718;2.28012;1.581937492;;
497.3;0.06;0.693781709;2.28012;1.58190555;;
497.4;0.06;0.693767704;2.28012;1.581873617;;
497.5;0.06;0.693753702;2.28012;1.581841692;;
497.6;0.06;0.693739705;2.28012;1.581809776;;
497.7;0.06;0.693725711;2.28012;1.581777869;;
497.8;0.06;0.693711721;2.28012;1.58174597;;
497.9;0.06;0.693697735;2.28012;1.58171408;;
498;0.06;0.693683753;2.28012;1.581682198;;
498.1;0.06;0.693669774;2.28012;1.581650325;;
498.2;0.06;0.693655799;2.28012;1.581618461;;
498.3;0.06;0.693641828;2.28012;1.581586605;;
498.4;0.06;0.693627861;2.28012;1.581554758;;
498.5;0.06;0.693613897;2.28012;1.581522919;;
498.6;0.06;0.693599937;2.28012;1.581491089;;
498.7;0.06;0.693585981;2.28012;1.581459268;;
498.8;0.06;0.693572029;2.28012;1.581427455;;
498.9;0.06;0.693558081;2.28012;1.581395651;;
499;0.06;0.693544136;2.28012;1.581363855;;
499.1;0.06;0.693530195;2.28012;1.581332068;;
499.2;0.06;0.693516258;2.28012;1.581300289;;
499.3;0.06;0.693502324;2.28012;1.581268519;;
499.4;0.06;0.693488394;2.28012;1.581236758;;
499.5;0.06;0.693474468;2.28012;1.581205005;;
499.6;0.06;0.693460546;2.28012;1.581173261;;
499.7;0.06;0.693446628;2.28012;1.581141525;;
499.8;0.06;0.693432713;2.28012;1.581109798;;
499.9;0.06;0.693418802;2.28012;1.581078079;;
500;0.06;0.693404895;2.28012;1.581046369;;
500.1;0.06;0.693390991;2.28012;1.581014667;;
500.2;0.06;0.693377092;2.28012;1.580982974;;
500.3;0.06;0.693363196;2.28012;1.58095129;;
500.4;0.06;0.693349304;2.28012;1.580919614;;
500.5;0.06;0.693335415;2.28012;1.580887947;;
500.6;0.06;0.69332153;2.28012;1.580856288;;
500.7;0.06;0.693307649;2.28012;1.580824638;;
500.8;0.06;0.693293772;2.28012;1.580792996;;
500.9;0.06;0.693279899;2.28012;1.580761363;;
501;0.06;0.693266029;2.28012;1.580729738;;
501.1;0.06;0.693252163;2.28012;1.580698122;;
501.2;0.06;0.693238301;2.28012;1.580666514;;
501.3;0.06;0.693224442;2.28012;1.580634915;;
501.4;0.06;0.693210587;2.28012;1.580603325;;
501.5;0.06;0.693196736;2.28012;1.580571743;;
501.6;0.06;0.693182889;2.28012;1.580540169;;
501.7;0.06;0.693169046;2.28012;1.580508604;;
501.8;0.06;0.693155206;2.28012;1.580477048;;
501.9;0.06;0.69314137;2.28012;1.5804455;;
502;0.06;0.693127537;2.28012;1.58041396;;
502.1;0.06;0.693113709;2.28012;1.580382429;;
502.2;0.06;0.693099884;2.28012;1.580350907;;
502.3;0.06;0.693086062;2.28012;1.580319393;;
502.4;0.06;0.693072245;2.28012;1.580287887;;
502.5;0.06;0.693058431;2.28012;1.58025639;;
502.6;0.06;0.693044621;2.28012;1.580224902;;
502.7;0.06;0.693030815;2.28012;1.580193422;;
502.8;0.06;0.693017012;2.28012;1.58016195;;
502.9;0.06;0.693003213;2.28012;1.580130487;;
503;0.06;0.692989418;2.28012;1.580099032;;
503.1;0.06;0.692975627;2.28012;1.580067586;;
503.2;0.06;0.692961839;2.28012;1.580036149;;
503.3;0.06;0.692948055;2.28012;1.58000472;;
503.4;0.06;0.692934275;2.28012;1.579973299;;
503.5;0.06;0.692920498;2.28012;1.579941887;;
503.6;0.06;0.692906726;2.28012;1.579910483;;
503.7;0.06;0.692892956;2.28012;1.579879088;;
503.8;0.06;0.692879191;2.28012;1.579847701;;
503.9;0.06;0.692865429;2.28012;1.579816323;;
504;0.06;0.692851671;2.28012;1.579784953;;
504.1;0.06;0.692837917;2.28012;1.579753592;;
504.2;0.06;0.692824167;2.28012;1.579722239;;
504.3;0.06;0.69281042;2.28012;1.579690894;;
504.4;0.06;0.692796677;2.28012;1.579659558;;
504.5;0.06;0.692782937;2.28012;1.579628231;;
504.6;0.06;0.692769201;2.28012;1.579596912;;
504.7;0.06;0.692755469;2.28012;1.579565601;;
504.8;0.06;0.692741741;2.28012;1.579534299;;
504.9;0.06;0.692728016;2.28012;1.579503005;;
505;0.06;0.692714296;2.28012;1.57947172;;
505.1;0.06;0.692700578;2.28012;1.579440443;;
505.2;0.06;0.692686865;2.28012;1.579409174;;
505.3;0.06;0.692673155;2.28012;1.579377914;;
505.4;0.06;0.692659449;2.28012;1.579346662;;
505.5;0.06;0.692645746;2.28012;1.579315419;;
505.6;0.06;0.692632048;2.28012;1.579284185;;
505.7;0.06;0.692618353;2.28012;1.579252958;;
505.8;0.06;0.692604661;2.28012;1.57922174;;
505.9;0.06;0.692590974;2.28012;1.579190531;;
506;0.06;0.69257729;2.28012;1.57915933;;
506.1;0.06;0.692563609;2.28012;1.579128137;;
506.2;0.06;0.692549933;2.28012;1.579096953;;
506.3;0.06;0.69253626;2.28012;1.579065777;;
506.4;0.06;0.692522591;2.28012;1.579034609;;
506.5;0.06;0.692508925;2.28012;1.57900345;;
506.6;0.06;0.692495263;2.28012;1.5789723;;
506.7;0.06;0.692481605;2.28012;1.578941157;;
506.8;0.06;0.692467951;2.28012;1.578910024;;
506.9;0.06;0.6924543;2.28012;1.578878898;;
507;0.06;0.692440653;2.28012;1.578847781;;
507.1;0.06;0.692427009;2.28012;1.578816672;;
507.2;0.06;0.69241337;2.28012;1.578785572;;
507.3;0.06;0.692399733;2.28012;1.57875448;;
507.4;0.06;0.692386101;2.28012;1.578723397;;
507.5;0.06;0.692372472;2.28012;1.578692322;;
507.6;0.06;0.692358847;2.28012;1.578661255;;
507.7;0.06;0.692345226;2.28012;1.578630196;;
507.8;0.06;0.692331608;2.28012;1.578599146;;
507.9;0.06;0.692317994;2.28012;1.578568105;;
508;0.06;0.692304384;2.28012;1.578537072;;
508.1;0.06;0.692290777;2.28012;1.578506047;;
508.2;0.06;0.692277174;2.28012;1.57847503;;
508.3;0.06;0.692263575;2.28012;1.578444022;;
508.4;0.06;0.692249979;2.28012;1.578413022;;
508.5;0.06;0.692236387;2.28012;1.578382031;;
508.6;0.06;0.692222799;2.28012;1.578351048;;
508.7;0.06;0.692209214;2.28012;1.578320073;;
508.8;0.06;0.692195633;2.28012;1.578289107;;
508.9;0.06;0.692182056;2.28012;1.578258149;;
509;0.06;0.692168482;2.28012;1.578227199;;
509.1;0.06;0.692154912;2.28012;1.578196258;;
509.2;0.06;0.692141345;2.28012;1.578165325;;
509.3;0.06;0.692127783;2.28012;1.5781344;;
509.4;0.06;0.692114224;2.28012;1.578103484;;
509.5;0.06;0.692100668;2.28012;1.578072576;;
509.6;0.06;0.692087116;2.28012;1.578041676;;
509.7;0.06;0.692073568;2.28012;1.578010785;;
509.8;0.06;0.692060024;2.28012;1.577979902;;
509.9;0.06;0.692046483;2.28012;1.577949027;;
510;0.06;0.692032946;2.28012;1.577918161;;
510.1;0.06;0.692019412;2.28012;1.577887303;;
510.2;0.06;0.692005883;2.28012;1.577856453;;
510.3;0.06;0.691992356;2.28012;1.577825612;;
510.4;0.06;0.691978834;2.28012;1.577794779;;
510.5;0.06;0.691965315;2.28012;1.577763954;;
510.6;0.06;0.6919518;2.28012;1.577733138;;
510.7;0.06;0.691938288;2.28012;1.577702329;;
510.8;0.06;0.69192478;2.28012;1.57767153;;
510.9;0.06;0.691911276;2.28012;1.577640738;;
511;0.06;0.691897775;2.28012;1.577609955;;
511.1;0.06;0.691884278;2.28012;1.57757918;;
511.2;0.06;0.691870785;2.28012;1.577548413;;
511.3;0.06;0.691857295;2.28012;1.577517655;;
511.4;0.06;0.691843809;2.28012;1.577486905;;
511.5;0.06;0.691830326;2.28012;1.577456163;;
511.6;0.06;0.691816847;2.28012;1.57742543;;
511.7;0.06;0.691803372;2.28012;1.577394705;;
511.8;0.06;0.691789901;2.28012;1.577363988;;
511.9;0.06;0.691776433;2.28012;1.57733328;;
512;0.06;0.691762968;2.28012;1.577302579;;
512.1;0.06;0.691749508;2.28012;1.577271887;;
512.2;0.06;0.691736051;2.28012;1.577241204;;
512.3;0.06;0.691722597;2.28012;1.577210528;;
512.4;0.06;0.691709147;2.28012;1.577179861;;
512.5;0.06;0.691695701;2.28012;1.577149202;;
512.6;0.06;0.691682259;2.28012;1.577118551;;
512.7;0.06;0.69166882;2.28012;1.577087909;;
512.8;0.06;0.691655384;2.28012;1.577057275;;
512.9;0.06;0.691641953;2.28012;1.577026649;;
513;0.06;0.691628525;2.28012;1.576996031;;
513.1;0.06;0.6916151;2.28012;1.576965422;;
513.2;0.06;0.691601679;2.28012;1.576934821;;
513.3;0.06;0.691588262;2.28012;1.576904228;;
513.4;0.06;0.691574848;2.28012;1.576873643;;
513.5;0.06;0.691561438;2.28012;1.576843067;;
513.6;0.06;0.691548032;2.28012;1.576812499;;
513.7;0.06;0.691534629;2.28012;1.576781939;;
513.8;0.06;0.69152123;2.28012;1.576751388;;
513.9;0.06;0.691507835;2.28012;1.576720844;;
514;0.06;0.691494443;2.28012;1.576690309;;
514.1;0.06;0.691481055;2.28012;1.576659782;;
514.2;0.06;0.69146767;2.28012;1.576629263;;
