Time,Stress,Derivative,RateInDegrees,SecondDerivative
114.0989999999992,1.462746918321657,-0.0003699526013011933,-0.0211967217074152,
114.19899999999919,1.4627099480615269,-0.0003697026013011972,-0.021182397764496277,
114.29899999999918,1.4626730028013968,-0.00036945260130120115,-0.021168073821574703,
114.39899999999918,1.4626360825412668,-0.00036920260130120507,-0.021153749878650485,
114.49899999999917,1.4625991872811366,-0.000368952601301209,-0.021139425935723623,
114.59899999999917,1.4625623170210065,-0.0003687026013012129,-0.021125101992794118,
114.69899999999916,1.4625254717608764,-0.00036845260130121684,-0.021110778049861972,
114.79899999999915,1.4624886515007463,-0.00036820260130122077,-0.021096454106927186,
114.89899999999915,1.4624518562406161,-0.0003679526013012247,-0.021082130163989767,
114.99899999999914,1.462415085980486,-0.0003677026013012286,-0.021067806221049704,
115.09899999999914,1.4623783407203559,-0.00036745260130123254,-0.021053482278107015,
115.19899999999913,1.4623416204602258,-0.00036720260130123646,-0.021039158335161692,
115.29899999999913,1.4623049252000957,-0.0003669526013012404,-0.021024834392213743,
115.39899999999912,1.4622682549399655,-0.0003667026013012443,-0.02101051044926316,
115.49899999999911,1.4622316096798353,-0.00036645260130124823,-0.020996186506309956,
115.59899999999911,1.4621949894197053,-0.00036620260130125216,-0.020981862563354124,
115.6989999999991,1.462158394159575,-0.0003659526013012561,-0.02096753862039567,
115.7989999999991,1.462121823899445,-0.00036570260130126,-0.020953214677434596,
115.89899999999909,1.4620852786393148,-0.00036545260130126393,-0.020938890734470902,
115.99899999999909,1.4620487583791846,-0.00036520260130126786,-0.02092456679150459,
116.09899999999908,1.4620122631190544,-0.0003649526013012718,-0.020910242848535664,
116.19899999999907,1.4619757928589243,-0.0003647026013012757,-0.020895918905564123,
116.29899999999907,1.4619393475987943,-0.00036445260130127963,-0.02088159496258997,
116.39899999999906,1.4619029273386641,-0.00036420260130128355,-0.020867271019613207,
116.49899999999906,1.461866532078534,-0.0003639526013012875,-0.02085294707663384,
116.59899999999905,1.461830161818404,-0.0003637026013012914,-0.020838623133651858,
116.69899999999905,1.4617938165582738,-0.0003634526013012953,-0.020824299190667278,
116.79899999999904,1.4617574962981437,-0.00036320260130129925,-0.02080997524768009,
116.89899999999903,1.4617212010380136,-0.0003629526013013032,-0.020795651304690303,
116.99899999999903,1.4616849307778834,-0.0003627026013013071,-0.020781327361697917,
117.09899999999902,1.4616486855177533,-0.000362452601301311,-0.020767003418702933,
117.19899999999902,1.4616124652576232,-0.00036220260130131495,-0.020752679475705353,
117.29899999999901,1.461576269997493,-0.00036195260130131887,-0.02073835553270518,
117.398999999999,1.4615400997373629,-0.0003617026013013228,-0.020724031589702412,
117.498999999999,1.4615039544772328,-0.0003614526013013267,-0.020709707646697058,
117.598999999999,1.4614678342171026,-0.00036120260130133064,-0.020695383703689108,
117.69899999999899,1.4614317389569724,-0.00036095260130133457,-0.020681059760678577,
117.79899999999898,1.4613956686968423,-0.0003607026013013385,-0.02066673581766546,
117.89899999999898,1.461359623436712,-0.0003604526013013424,-0.02065241187464976,
117.99899999999897,1.461323603176582,-0.00036020260130134634,-0.020638087931631476,
118.09899999999897,1.4612876079164518,-0.00035995260130135026,-0.020623763988610617,
118.19899999999896,1.4612516376563218,-0.0003597026013013542,-0.020609440045587176,
118.29899999999895,1.4612156923961916,-0.0003594526013013581,-0.020595116102561158,
118.39899999999895,1.4611797721360615,-0.00035920260130136204,-0.020580792159532565,
118.49899999999894,1.4611438768759315,-0.00035895260130136596,-0.020566468216501405,
118.59899999999894,1.4611080066158013,-0.0003587026013013699,-0.02055214427346767,
118.69899999999893,1.4610721613556712,-0.0003584526013013738,-0.020537820330431368,
118.79899999999893,1.4610363410955411,-0.00035820260130137773,-0.020523496387392495,
118.89899999999892,1.461000545835411,-0.00035795260130138166,-0.02050917244435106,
118.99899999999892,1.4609647755752808,-0.0003577026013013856,-0.020494848501307058,
119.09899999999891,1.4609290303151508,-0.0003574526013013895,-0.020480524558260497,
119.1989999999989,1.4608933100550205,-0.00035720260130139343,-0.020466200615211375,
119.2989999999989,1.4608576147948904,-0.00035695260130139735,-0.0204518766721597,
119.39899999999889,1.4608219445347603,-0.0003567026013014013,-0.02043755272910546,
119.49899999999889,1.46078629927463,-0.0003564526013014052,-0.020423228786048672,
119.59899999999888,1.4607506790145,-0.0003562026013014091,-0.020408904842989326,
119.69899999999888,1.4607150837543699,-0.00035595260130141305,-0.020394580899927434,
119.79899999999887,1.4606795134942396,-0.000355702601301417,-0.020380256956862988,
119.89899999999886,1.4606439682341095,-0.0003554526013014209,-0.020365933013795995,
119.99899999999886,1.4606084479739794,-0.0003552026013014248,-0.02035160907072646,
120.09899999999885,1.4605729527138491,-0.00035495260130142875,-0.020337285127654377,
120.19899999999885,1.460537482453719,-0.00035470260130143267,-0.020322961184579755,
120.29899999999884,1.4605020371935888,-0.0003544526013014366,-0.02030863724150259,
120.39899999999884,1.4604666169334588,-0.0003542026013014405,-0.020294313298422885,
120.49899999999883,1.4604312216733286,-0.00035395260130144444,-0.020279989355340648,
120.59899999999882,1.4603958514131985,-0.00035370260130144837,-0.020265665412255874,
120.69899999999882,1.4603605061530684,-0.0003534526013014523,-0.020251341469168568,
120.79899999999881,1.4603251858929382,-0.0003532026013014562,-0.020237017526078725,
120.89899999999881,1.4602898906328081,-0.00035295260130146014,-0.02022269358298636,
120.9989999999988,1.460254620372678,-0.00035270260130146406,-0.020208369639891463,
121.0989999999988,1.4602193751125478,-0.000352452601301468,-0.02019404569679404,
121.19899999999879,1.4601841548524177,-0.0003522026013014719,-0.02017972175369409,
121.29899999999878,1.4601489595922876,-0.00035195260130147584,-0.020165397810591623,
121.39899999999878,1.4601137893321574,-0.00035170260130147976,-0.020151073867486633,
121.49899999999877,1.4600786440720273,-0.0003514526013014837,-0.020136749924379124,
121.59899999999877,1.4600435238118972,-0.0003512026013014876,-0.0201224259812691,
121.69899999999876,1.460008428551767,-0.00035095260130149153,-0.020108102038156557,
121.79899999999876,1.4599733582916368,-0.00035070260130149546,-0.020093778095041502,
121.89899999999875,1.4599383130315067,-0.0003504526013014994,-0.020079454151923935,
121.99899999999874,1.4599032927713764,-0.0003502026013015033,-0.02006513020880386,
122.09899999999874,1.4598682975112462,-0.00034995260130150723,-0.020050806265681276,
122.19899999999873,1.4598333272511161,-0.00034970260130151115,-0.020036482322556184,
122.29899999999873,1.4597983819909859,-0.0003494526013015151,-0.020022158379428587,
122.39899999999872,1.4597634617308557,-0.000349202601301519,-0.02000783443629849,
122.49899999999872,1.4597285664707256,-0.0003489526013015229,-0.019993510493165893,
122.59899999999871,1.4596936962105955,-0.00034870260130152685,-0.019979186550030795,
122.6989999999987,1.4596588509504653,-0.0003484526013015308,-0.0199648626068932,
122.7989999999987,1.4596240306903352,-0.0003482026013015347,-0.01995053866375311,
122.8989999999987,1.4595892354302051,-0.0003479526013015386,-0.019936214720610523,
122.99899999999869,1.459554465170075,-0.00034770260130154255,-0.019921890777465444,
123.09899999999868,1.4595197199099448,-0.00034745260130154647,-0.01990756683431788,
123.19899999999868,1.4594849996498147,-0.0003472026013015504,-0.019893242891167822,
123.29899999999867,1.4594503043896845,-0.0003469526013015543,-0.01987891894801528,
123.39899999999867,1.4594156341295543,-0.00034670260130155824,-0.019864595004860253,
123.49899999999866,1.4593809888694242,-0.00034645260130156217,-0.019850271061702743,
123.59899999999865,1.459346368609294,-0.0003462026013015661,-0.01983594711854275,
123.69899999999865,1.4593117733491638,-0.00034595260130157,-0.01982162317538028,
123.79899999999864,1.4592772030890337,-0.00034570260130157394,-0.019807299232215327,
123.89899999999864,1.4592426578289035,-0.00034545260130157786,-0.019792975289047905,
123.99899999999863,1.4592081375687733,-0.0003452026013015818,-0.019778651345878008,
124.09899999999863,1.4591736423086432,-0.0003449526013015857,-0.019764327402705634,
124.19899999999862,1.459139172048513,-0.00034470260130158964,-0.019750003459530794,
124.29899999999861,1.4591047267883828,-0.00034445260130159356,-0.01973567951635348,
124.39899999999861,1.4590703065282526,-0.0003442026013015975,-0.019721355573173706,
124.4989999999986,1.4590359112681224,-0.0003439526013016014,-0.01970703162999146,
124.5989999999986,1.4590015410079922,-0.00034370260130160533,-0.019692707686806754,
124.69899999999859,1.458967195747862,-0.00034345260130160926,-0.019678383743619587,
124.79899999999859,1.458932875487732,-0.0003432026013016132,-0.01966405980042996,
124.89899999999858,1.4588985802276018,-0.0003429526013016171,-0.019649735857237876,
124.99899999999857,1.4588643099674716,-0.00034270260130162103,-0.019635411914043333,
125.09899999999857,1.4588300647073416,-0.00034245260130162495,-0.01962108797084634,
125.19899999999856,1.4587958444472113,-0.0003422026013016289,-0.01960676402764689,
125.29899999999856,1.4587616491870812,-0.0003419526013016328,-0.01959244008444499,
125.39899999999855,1.458727478926951,-0.0003417026013016367,-0.01957811614124064,
125.49899999999855,1.4586933336668209,-0.00034145260130164065,-0.019563792198033846,
125.59899999999854,1.4586592134066907,-0.0003412026013016446,-0.019549468254824603,
125.69899999999853,1.4586251181465606,-0.0003409526013016485,-0.01953514431161292,
125.79899999999853,1.4585910478864303,-0.0003407026013016524,-0.019520820368398792,
125.89899999999852,1.4585570026263002,-0.00034045260130165635,-0.019506496425182224,
125.99899999999852,1.45852298236617,-0.00034020260130166027,-0.019492172481963218,
126.09899999999851,1.4584889871060398,-0.0003399526013016642,-0.01947784853874178,
126.1989999999985,1.4584550168459096,-0.0003397026013016681,-0.019463524595517902,
126.2989999999985,1.4584210715857795,-0.00033945260130167204,-0.01944920065229159,
126.3989999999985,1.4583871513256492,-0.00033920260130167597,-0.019434876709062847,
